,tx_id,rx_id,link_id,distance_km,azimuth_deg,geometry
176,TX_0001,176,TX_0001_RX_0176,2.5,310.0,POINT (-13.42430846176364 9.359607134956903)
177,TX_0001,177,TX_0001_RX_0177,2.5,320.0,POINT (-13.421490647509495 9.362380713114293)
178,TX_0001,178,TX_0001_RX_0178,2.5,330.0,POINT (-13.418230655933044 9.364626159109093)
179,TX_0001,179,TX_0001_RX_0179,2.5,340.0,POINT (-13.414627551893451 9.366275236988958)
180,TX_0001,180,TX_0001_RX_0180,2.5,350.0,POINT (-13.41079083179331 9.367277834270228)
181,TX_0001,181,TX_0001_RX_0181,3.0,0.0,POINT (-13.406816482142924 9.372124178802327)
182,TX_0001,182,TX_0001_RX_0182,3.0,10.0,POINT (-13.402075704958122 9.37169073770314)
183,TX_0001,183,TX_0001_RX_0183,3.0,20.0,POINT (-13.397482775488893 9.370446257651293)
184,TX_0001,184,TX_0001_RX_0184,3.0,30.0,POINT (-13.39317727339389 9.36842856456796)
185,TX_0001,185,TX_0001_RX_0185,3.0,40.0,POINT (-13.38929003599078 9.365698981102506)
186,TX_0001,186,TX_0001_RX_0186,3.0,50.0,POINT (-13.38593918079779 9.362340461423488)
187,TX_0001,187,TX_0001_RX_0187,3.0,60.0,POINT (-13.383226515901363 9.35845506861552)
188,TX_0001,188,TX_0001_RX_0188,3.0,70.0,POINT (-13.381234447300955 9.354160871584838)
189,TX_0001,189,TX_0001_RX_0189,3.0,80.0,POINT (-13.380023477107752 9.34958835599838)
190,TX_0001,190,TX_0001_RX_0190,3.0,90.0,POINT (-13.379630368359331 9.34487645850177)
191,TX_0001,191,TX_0001_RX_0191,3.0,100.0,POINT (-13.380067031827682 9.340168344838956)
192,TX_0001,192,TX_0001_RX_0192,3.0,110.0,POINT (-13.381320168178304 9.335607060194093)
193,TX_0001,193,TX_0001_RX_0193,3.0,120.0,POINT (-13.383351675862025 9.331331183870644)
194,TX_0001,194,TX_0001_RX_0194,3.0,130.0,POINT (-13.386099811889316 9.327470620209757)
195,TX_0001,195,TX_0001_RX_0195,3.0,140.0,POINT (-13.389481069850032 9.324142653445463)
196,TX_0001,196,TX_0001_RX_0196,3.0,150.0,POINT (-13.393392717880873 9.321448386133975)
197,TX_0001,197,TX_0001_RX_0197,3.0,160.0,POINT (-13.397715919390192 9.319469669127054)
198,TX_0001,198,TX_0001_RX_0198,3.0,170.0,POINT (-13.402319341810227 9.318266616141534)
199,TX_0001,199,TX_0001_RX_0199,3.0,180.0,POINT (-13.407063143973618 9.317875778258088)
200,TX_0001,200,TX_0001_RX_0200,3.0,190.0,POINT (-13.411803221331912 9.31830903369642)
201,TX_0001,201,TX_0001_RX_0201,3.0,200.0,POINT (-13.416395580479954 9.319553226559432)
202,TX_0001,202,TX_0001_RX_0202,3.0,210.0,POINT (-13.420700710548262 9.321570565565176)
203,TX_0001,203,TX_0001_RX_0203,3.0,220.0,POINT (-13.424587819091064 9.324299770771297)
204,TX_0001,204,TX_0001_RX_0204,3.0,230.0,POINT (-13.427938804132541 9.327657933632901)
205,TX_0001,205,TX_0001_RX_0205,3.0,240.0,POINT (-13.43065184192456 9.331543034102808)
206,TX_0001,206,TX_0001_RX_0206,3.0,250.0,POINT (-13.432644481490922 9.335837038535061)
207,TX_0001,207,TX_0001_RX_0207,3.0,260.0,POINT (-13.433856151853524 9.340409484492907)
208,TX_0001,208,TX_0001_RX_0208,3.0,270.0,POINT (-13.434250005524056 9.345121443728948)
209,TX_0001,209,TX_0001_RX_0209,3.0,280.0,POINT (-13.433814041881973 9.349829743052547)
210,TX_0001,210,TX_0001_RX_0210,3.0,290.0,POINT (-13.432561475852445 9.354391314886131)
211,TX_0001,211,TX_0001_RX_0211,3.0,300.0,POINT (-13.430530340195517 9.35866754528706)
212,TX_0001,212,TX_0001_RX_0212,3.0,310.0,POINT (-13.427782333028778 9.36252848720724)
213,TX_0001,213,TX_0001_RX_0213,3.0,320.0,POINT (-13.424400945219851 9.365856810788975)
214,TX_0001,214,TX_0001_RX_0214,3.0,330.0,POINT (-13.420488924293595 9.368551370438624)
215,TX_0001,215,TX_0001_RX_0215,3.0,340.0,POINT (-13.416165151818317 9.370530280044095)
216,TX_0001,216,TX_0001_RX_0216,3.0,350.0,POINT (-13.4115610292287 9.371733402658306)
217,TX_0001,217,TX_0001_RX_0217,3.5,0.0,POINT (-13.406795859473721 9.376644871086238)
218,TX_0001,218,TX_0001_RX_0218,3.5,10.0,POINT (-13.401264884495953 9.376139171713268)
219,TX_0001,219,TX_0001_RX_0219,3.5,20.0,POINT (-13.395906411173025 9.374687250293515)
220,TX_0001,220,TX_0001_RX_0220,3.5,30.0,POINT (-13.390883289170995 9.372333240467878)
221,TX_0001,221,TX_0001_RX_0221,3.5,40.0,POINT (-13.386348166404487 9.369148689522193)
222,TX_0001,222,TX_0001_RX_0222,3.5,50.0,POINT (-13.38243884813836 9.365230381797605)
223,TX_0001,223,TX_0001_RX_0223,3.5,60.0,POINT (-13.379274108905722 9.36069739510704)
224,TX_0001,224,TX_0001_RX_0224,3.5,70.0,POINT (-13.376950084605943 9.355687479945308)
225,TX_0001,225,TX_0001_RX_0225,3.5,80.0,POINT (-13.375537354280128 9.350352871835058)
226,TX_0001,226,TX_0001_RX_0226,3.5,90.0,POINT (-13.375078799885198 9.344855664311995)
227,TX_0001,227,TX_0001_RX_0227,3.5,100.0,POINT (-13.375588308571732 9.339362883308056)
228,TX_0001,228,TX_0001_RX_0228,3.5,110.0,POINT (-13.377050356260494 9.334041412649304)
229,TX_0001,229,TX_0001_RX_0229,3.5,120.0,POINT (-13.37942048450135 9.329052924789126)
230,TX_0001,230,TX_0001_RX_0230,3.5,130.0,POINT (-13.38262665550455 9.324548970627614)
231,TX_0001,231,TX_0001_RX_0231,3.5,140.0,POINT (-13.386571443673697 9.320666377346432)
232,TX_0001,232,TX_0001_RX_0232,3.5,150.0,POINT (-13.391134996734033 9.317523093774676)
233,TX_0001,233,TX_0001_RX_0233,3.5,160.0,POINT (-13.396178676382837 9.315214609187274)
234,TX_0001,234,TX_0001_RX_0234,3.5,170.0,POINT (-13.401549267968983 9.313811054037863)
235,TX_0001,235,TX_0001_RX_0235,3.5,180.0,POINT (-13.40708363162933 9.313355070468223)
236,TX_0001,236,TX_0001_RX_0236,3.5,190.0,POINT (-13.412613654065401 9.313860517136124)
237,TX_0001,237,TX_0001_RX_0237,3.5,200.0,POINT (-13.417971351117805 9.315312047659944)
238,TX_0001,238,TX_0001_RX_0238,3.5,210.0,POINT (-13.422993966750193 9.317665575546636)
239,TX_0001,239,TX_0001_RX_0239,3.5,220.0,POINT (-13.42752891412356 9.320849611639344)
240,TX_0001,240,TX_0001_RX_0240,3.5,230.0,POINT (-13.431438409127972 9.324767433695808)
241,TX_0001,241,TX_0001_RX_0241,3.5,240.0,POINT (-13.434603655912987 9.329300022481835)
242,TX_0001,242,TX_0001_RX_0242,3.5,250.0,POINT (-13.436928457360874 9.334309675495735)
243,TX_0001,243,TX_0001_RX_0243,3.5,260.0,POINT (-13.43834214069499 9.339644188833736)
244,TX_0001,244,TX_0001_RX_0244,3.5,270.0,POINT (-13.438801709011615 9.345141480391023)
245,TX_0001,245,TX_0001_RX_0245,3.5,280.0,POINT (-13.438293152866333 9.350634514099896)
246,TX_0001,246,TX_0001_RX_0246,3.5,290.0,POINT (-13.436831881447922 9.35595637565437)
247,TX_0001,247,TX_0001_RX_0247,3.5,300.0,POINT (-13.434462259576893 9.3609453454533)
248,TX_0001,248,TX_0001_RX_0248,3.5,310.0,POINT (-13.431256263967285 9.3654498144677)
249,TX_0001,249,TX_0001_RX_0249,3.5,320.0,POINT (-13.42731129906036 9.369332893417072)
250,TX_0001,250,TX_0001_RX_0250,3.5,330.0,POINT (-13.422747238447974 9.372476574893549)
251,TX_0001,251,TX_0001_RX_0251,3.5,340.0,POINT (-13.417702781651059 9.37478532162899)
252,TX_0001,252,TX_0001_RX_0252,3.5,350.0,POINT (-13.412331237056273 9.376188971550809)
253,TX_0001,253,TX_0001_RX_0253,4.0,0.0,POINT (-13.406775226414291 9.381165562173466)
254,TX_0001,254,TX_0001_RX_0254,4.0,10.0,POINT (-13.400454034100775 9.380587599350912)
255,TX_0001,255,TX_0001_RX_0255,4.0,20.0,POINT (-13.394330001007614 9.378928228537413)
256,TX_0001,256,TX_0001_RX_0256,4.0,30.0,POINT (-13.388589248738976 9.376237892070504)
257,TX_0001,257,TX_0001_RX_0257,4.0,40.0,POINT (-13.383406237059724 9.372598363078565)
258,TX_0001,258,TX_0001_RX_0258,4.0,50.0,POINT (-13.37893845940501 9.368120257362136)
259,TX_0001,259,TX_0001_RX_0259,4.0,60.0,POINT (-13.375321656298745 9.36293966867177)
