;tx_id;rx_id;link_id;distance_km;azimuth_deg;geometry
201;TX_0001;202;TX_0001_RX_0202;6;210;POINT (-13.43445941144011 9.298140265407433)
202;TX_0001;203;TX_0001_RX_0203;6;220;POINT (-13.442233498737885 9.303598299375457)
203;TX_0001;204;TX_0001_RX_0204;6;230;POINT (-13.448935596275113 9.310314269351974)
204;TX_0001;205;TX_0001_RX_0205;6;240;POINT (-13.454362041535205 9.318084177852661)
205;TX_0001;206;TX_0001_RX_0206;6;250;POINT (-13.458347888451582 9.32667199271076)
206;TX_0001;207;TX_0001_RX_0207;6;260;POINT (-13.460771927053818 9.335816812481351)
207;TX_0001;208;TX_0001_RX_0208;6;270;POINT (-13.461560378528903 9.345240789552008)
208;TX_0001;209;TX_0001_RX_0209;6;280;POINT (-13.460689151998533 9.354657570740766)
209;TX_0001;210;TX_0001_RX_0210;6;290;POINT (-13.458184592655327 9.363780999139749)
210;TX_0001;211;TX_0001_RX_0211;6;300;POINT (-13.454122696588632 9.372333812694125)
211;TX_0001;212;TX_0001_RX_0212;6;310;POINT (-13.448626814298736 9.380056074779182)
212;TX_0001;213;TX_0001_RX_0213;6;320;POINT (-13.441863911125314 9.386713079900664)
213;TX_0001;214;TX_0001_RX_0214;6;330;POINT (-13.434039497165179 9.392102493391326)
214;TX_0001;215;TX_0001_RX_0215;6;340;POINT (-13.425391380320406 9.396060507159689)
215;TX_0001;216;TX_0001_RX_0216;6;350;POINT (-13.416182432576012 9.398466823475875)
216;TX_0001;217;TX_0001_RX_0217;7;0;POINT (-13.406651209826185 9.408289683535468)
217;TX_0001;218;TX_0001_RX_0218;7;10;POINT (-13.395588302274247 9.407278031174721)
218;TX_0001;219;TX_0001_RX_0219;7;20;POINT (-13.384870575718017 9.404373795069175)
219;TX_0001;220;TX_0001_RX_0220;7;30;POINT (-13.374823824094722 9.399665290368318)
220;TX_0001;221;TX_0001_RX_0221;7;40;POINT (-13.365753404643952 9.393295670741843)
221;TX_0001;222;TX_0001_RX_0222;7;50;POINT (-13.357934948654743 9.385458567925308)
222;TX_0001;223;TX_0001_RX_0223;7;60;POINT (-13.351605982856189 9.376392196801755)
223;TX_0001;224;TX_0001_RX_0224;7;70;POINT (-13.346958716458076 9.36637210656791)
224;TX_0001;225;TX_0001_RX_0225;7;80;POINT (-13.344134212453069 9.355702799572292)
225;TX_0001;226;TX_0001_RX_0226;7;90;POINT (-13.343218118833503 9.344708473547998)
226;TX_0001;227;TX_0001_RX_0227;7;100;POINT (-13.344238087272464 9.333723169197281)
227;TX_0001;228;TX_0001_RX_0228;7;110;POINT (-13.347162955116602 9.323080622675318)
228;TX_0001;229;TX_0001_RX_0229;7;120;POINT (-13.351903712855336 9.31310413099599)
229;TX_0001;230;TX_0001_RX_0230;7;130;POINT (-13.358316225203312 9.304096737547834)
230;TX_0001;231;TX_0001_RX_0231;7;140;POINT (-13.366205621166024 9.296332034842152)
231;TX_0001;232;TX_0001_RX_0232;7;150;POINT (-13.375332218485488 9.290045862660945)
232;TX_0001;233;TX_0001_RX_0233;7;160;POINT (-13.385418802108992 9.28542915252433)
233;TX_0001;234;TX_0001_RX_0234;7;170;POINT (-13.39615903607486 9.282622134681576)
234;TX_0001;235;TX_0001_RX_0235;7;180;POINT (-13.407226754585176 9.28171008268244)
235;TX_0001;236;TX_0001_RX_0236;7;190;POINT (-13.418285851967656 9.28272072422244)
236;TX_0001;237;TX_0001_RX_0237;7;200;POINT (-13.429000473440752 9.285623396743503)
237;TX_0001;238;TX_0001_RX_0238;7;210;POINT (-13.43904519958657 9.29032997368808)
238;TX_0001;239;TX_0001_RX_0239;7;220;POINT (-13.44811491746749 9.296697533902885)
239;TX_0001;240;TX_0001_RX_0240;7;230;POINT (-13.455934080412899 9.304532694048037)
240;TX_0001;241;TX_0001_RX_0241;7;240;POINT (-13.462265076422936 9.313597473555172)
241;TX_0001;242;TX_0001_RX_0242;7;250;POINT (-13.466915451413435 9.323616515199468)
242;TX_0001;243;TX_0001_RX_0243;7;260;POINT (-13.46974376744963 9.334285443107202)
243;TX_0001;244;TX_0001_RX_0244;7;270;POINT (-13.470663916752898 9.345280105268447)
244;TX_0001;245;TX_0001_RX_0245;7;280;POINT (-13.46964775847627 9.356266420437837)
245;TX_0001;246;TX_0001_RX_0246;7;290;POINT (-13.466725995712519 9.366910530540904)
246;TX_0001;247;TX_0001_RX_0247;7;300;POINT (-13.461987263454185 9.376888949973397)
247;TX_0001;248;TX_0001_RX_0248;7;310;POINT (-13.455575452683284 9.38589840283184)
248;TX_0001;249;TX_0001_RX_0249;7;320;POINT (-13.447685349772517 9.393665048209895)
249;TX_0001;250;TX_0001_RX_0250;7;330;POINT (-13.43855672224682 9.399952812010428)
250;TX_0001;251;TX_0001_RX_0251;7;340;POINT (-13.428467030030838 9.404570570740042)
251;TX_0001;252;TX_0001_RX_0252;7;350;POINT (-13.417722984028384 9.407377967673069)
252;TX_0001;253;TX_0001_RX_0253;8;0;POINT (-13.406609787811906 9.417331047724112)
253;TX_0001;254;TX_0001_RX_0254;8;10;POINT (-13.393966151503193 9.41617479065718)
254;TX_0001;255;TX_0001_RX_0255;8;20;POINT (-13.38171706597912 9.412855534934245)
255;TX_0001;256;TX_0001_RX_0256;8;30;POINT (-13.370234898195967 9.4074742278858)
256;TX_0001;257;TX_0001_RX_0257;8;40;POINT (-13.35986864795525 9.40019449313873)
257;TX_0001;258;TX_0001_RX_0258;8;50;POINT (-13.350933329167496 9.391237644827525)
258;TX_0001;259;TX_0001_RX_0259;8;60;POINT (-13.34370039351503 9.380875947976985)
259;TX_0001;260;TX_0001_RX_0260;8;70;POINT (-13.338389488037077 9.369424331725781)
260;TX_0001;261;TX_0001_RX_0261;8;80;POINT (-13.335161796343248 9.357230808935144)
261;TX_0001;262;TX_0001_RX_0262;8;90;POINT (-13.334115163865162 9.34466589467371)
262;TX_0001;263;TX_0001_RX_0263;8;100;POINT (-13.335281152426472 9.33211134595588)
